cell_id,cx,cy,cz,lambda,chi,sigma,is_interface,surface_x,surface_y,surface_z,normal_x,normal_y,normal_z,interpolation_coefficient
3089,0.035,0.097,0.001,0,0,0.00447214,0,0,0,0,0,0,0,0
3090,0.037,0.097,0.001,0,0,0.00632456,0,0,0,0,0,0,0,0
3091,0.039,0.097,0.001,0,0,0.00824621,0,0,0,0,0,0,0,0
3092,0.041,0.097,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3093,0.043,0.097,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3094,0.045,0.097,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3095,0.047,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3096,0.049,0.097,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
3097,0.051,0.097,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
3098,0.053,0.097,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
3099,0.055,0.097,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
3100,0.057,0.097,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
3101,0.059,0.097,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
3102,0.061,0.097,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
3103,0.063,0.097,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
3104,0.065,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3105,0.067,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3106,0.069,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3107,0.071,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3108,0.073,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3109,0.075,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3110,0.077,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3111,0.079,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3112,0.081,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3113,0.083,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3114,0.085,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3115,0.087,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3116,0.089,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3117,0.091,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3118,0.093,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3119,0.095,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3120,0.097,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3121,0.099,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3122,0.101,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3123,0.103,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3124,0.105,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3125,0.107,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3126,0.109,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3127,0.111,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3128,0.113,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3129,0.115,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3130,0.117,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3131,0.119,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3132,0.121,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3133,0.123,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3134,0.125,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3135,0.127,0.097,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3136,0.001,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3137,0.003,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3138,0.005,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3139,0.007,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3140,0.009,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3141,0.011,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3142,0.013,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3143,0.015,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3144,0.017,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3145,0.019,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3146,0.021,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3147,0.023,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3148,0.025,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3149,0.027,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3150,0.029,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3151,0.031,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3152,0.033,0.099,0.001,0,0,0.00447214,0,0,0,0,0,0,0,0
3153,0.035,0.099,0.001,0,0,0.00565685,0,0,0,0,0,0,0,0
3154,0.037,0.099,0.001,0,0,0.0072111,0,0,0,0,0,0,0,0
3155,0.039,0.099,0.001,0,0,0.00894427,0,0,0,0,0,0,0,0
3156,0.041,0.099,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3157,0.043,0.099,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3158,0.045,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3159,0.047,0.099,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3160,0.049,0.099,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
3161,0.051,0.099,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
3162,0.053,0.099,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
3163,0.055,0.099,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
3164,0.057,0.099,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
3165,0.059,0.099,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
3166,0.061,0.099,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
3167,0.063,0.099,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
3168,0.065,0.099,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3169,0.067,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3170,0.069,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3171,0.071,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3172,0.073,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3173,0.075,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3174,0.077,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3175,0.079,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3176,0.081,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3177,0.083,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3178,0.085,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3179,0.087,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3180,0.089,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3181,0.091,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3182,0.093,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3183,0.095,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3184,0.097,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3185,0.099,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3186,0.101,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3187,0.103,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3188,0.105,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3189,0.107,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3190,0.109,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3191,0.111,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3192,0.113,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3193,0.115,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3194,0.117,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3195,0.119,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3196,0.121,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3197,0.123,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3198,0.125,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3199,0.127,0.099,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3200,0.001,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3201,0.003,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3202,0.005,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3203,0.007,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3204,0.009,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3205,0.011,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3206,0.013,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3207,0.015,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3208,0.017,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3209,0.019,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3210,0.021,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3211,0.023,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3212,0.025,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3213,0.027,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3214,0.029,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3215,0.031,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3216,0.033,0.101,0.001,0,0,0.00632456,0,0,0,0,0,0,0,0
3217,0.035,0.101,0.001,0,0,0.0072111,0,0,0,0,0,0,0,0
3218,0.037,0.101,0.001,0,0,0.00848528,0,0,0,0,0,0,0,0
3219,0.039,0.101,0.001,0,0,0.01,0,0,0,0,0,0,0,0
3220,0.041,0.101,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3221,0.043,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3222,0.045,0.101,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3223,0.047,0.101,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3224,0.049,0.101,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
3225,0.051,0.101,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
3226,0.053,0.101,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
3227,0.055,0.101,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
3228,0.057,0.101,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
3229,0.059,0.101,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
3230,0.061,0.101,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
3231,0.063,0.101,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
3232,0.065,0.101,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3233,0.067,0.101,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3234,0.069,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3235,0.071,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3236,0.073,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3237,0.075,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3238,0.077,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3239,0.079,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3240,0.081,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3241,0.083,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3242,0.085,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3243,0.087,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3244,0.089,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3245,0.091,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3246,0.093,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3247,0.095,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3248,0.097,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3249,0.099,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3250,0.101,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3251,0.103,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3252,0.105,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3253,0.107,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3254,0.109,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3255,0.111,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3256,0.113,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3257,0.115,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3258,0.117,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3259,0.119,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3260,0.121,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3261,0.123,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3262,0.125,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3263,0.127,0.101,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3264,0.001,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3265,0.003,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3266,0.005,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3267,0.007,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3268,0.009,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3269,0.011,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3270,0.013,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3271,0.015,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3272,0.017,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3273,0.019,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3274,0.021,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3275,0.023,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3276,0.025,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3277,0.027,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3278,0.029,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3279,0.031,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3280,0.033,0.103,0.001,0,0,0.00824621,0,0,0,0,0,0,0,0
3281,0.035,0.103,0.001,0,0,0.00894427,0,0,0,0,0,0,0,0
3282,0.037,0.103,0.001,0,0,0.01,0,0,0,0,0,0,0,0
3283,0.039,0.103,0.001,0,0,0.01,0,0,0,0,0,0,0,0
3284,0.041,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3285,0.043,0.103,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3286,0.045,0.103,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3287,0.047,0.103,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3288,0.049,0.103,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
3289,0.051,0.103,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
3290,0.053,0.103,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
3291,0.055,0.103,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
3292,0.057,0.103,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
3293,0.059,0.103,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
3294,0.061,0.103,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
3295,0.063,0.103,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
3296,0.065,0.103,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3297,0.067,0.103,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3298,0.069,0.103,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3299,0.071,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3300,0.073,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3301,0.075,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3302,0.077,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3303,0.079,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3304,0.081,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3305,0.083,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3306,0.085,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3307,0.087,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3308,0.089,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3309,0.091,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3310,0.093,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3311,0.095,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3312,0.097,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3313,0.099,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3314,0.101,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3315,0.103,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3316,0.105,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3317,0.107,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3318,0.109,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3319,0.111,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3320,0.113,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3321,0.115,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3322,0.117,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3323,0.119,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3324,0.121,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3325,0.123,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3326,0.125,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3327,0.127,0.103,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3328,0.001,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3329,0.003,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3330,0.005,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3331,0.007,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3332,0.009,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3333,0.011,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3334,0.013,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3335,0.015,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3336,0.017,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3337,0.019,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3338,0.021,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3339,0.023,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3340,0.025,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3341,0.027,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3342,0.029,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3343,0.031,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3344,0.033,0.105,0.001,0,0,0.00824621,0,0,0,0,0,0,0,0
3345,0.035,0.105,0.001,0,0,0.00894427,0,0,0,0,0,0,0,0
3346,0.037,0.105,0.001,0,0,0.01,0,0,0,0,0,0,0,0
3347,0.039,0.105,0.001,0,0,0.01,0,0,0,0,0,0,0,0
3348,0.041,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3349,0.043,0.105,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3350,0.045,0.105,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3351,0.047,0.105,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3352,0.049,0.105,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
3353,0.051,0.105,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
3354,0.053,0.105,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
3355,0.055,0.105,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
3356,0.057,0.105,0.001,1,1,-0.008,0,0,0,0,0,0,0,0
3357,0.059,0.105,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
3358,0.061,0.105,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
3359,0.063,0.105,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
3360,0.065,0.105,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3361,0.067,0.105,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3362,0.069,0.105,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3363,0.071,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3364,0.073,0.105,0.001,0,0,0.01,0,0,0,0,0,0,0,0
3365,0.075,0.105,0.001,0,0,0.01,0,0,0,0,0,0,0,0
3366,0.077,0.105,0.001,0,0,0.01,0,0,0,0,0,0,0,0
3367,0.079,0.105,0.001,0,0,0.01,0,0,0,0,0,0,0,0
3368,0.081,0.105,0.001,0,0,0.01,0,0,0,0,0,0,0,0
3369,0.083,0.105,0.001,0,0,0.01,0,0,0,0,0,0,0,0
3370,0.085,0.105,0.001,0,0,0.01,0,0,0,0,0,0,0,0
3371,0.087,0.105,0.001,0,0,0.01,0,0,0,0,0,0,0,0
3372,0.089,0.105,0.001,0,0,0.01,0,0,0,0,0,0,0,0
3373,0.091,0.105,0.001,0,0,0.01,0,0,0,0,0,0,0,0
3374,0.093,0.105,0.001,0,0,0.00894427,0,0,0,0,0,0,0,0
3375,0.095,0.105,0.001,0,0,0.00824621,0,0,0,0,0,0,0,0
3376,0.097,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3377,0.099,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3378,0.101,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3379,0.103,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3380,0.105,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3381,0.107,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3382,0.109,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3383,0.111,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3384,0.113,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3385,0.115,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3386,0.117,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3387,0.119,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3388,0.121,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3389,0.123,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3390,0.125,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3391,0.127,0.105,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3392,0.001,0.107,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3393,0.003,0.107,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3394,0.005,0.107,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3395,0.007,0.107,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3396,0.009,0.107,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3397,0.011,0.107,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3398,0.013,0.107,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3399,0.015,0.107,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3400,0.017,0.107,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3401,0.019,0.107,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3402,0.021,0.107,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3403,0.023,0.107,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3404,0.025,0.107,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3405,0.027,0.107,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3406,0.029,0.107,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3407,0.031,0.107,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3408,0.033,0.107,0.001,0,0,0.00632456,0,0,0,0,0,0,0,0
3409,0.035,0.107,0.001,0,0,0.0072111,0,0,0,0,0,0,0,0
3410,0.037,0.107,0.001,0,0,0.00848528,0,0,0,0,0,0,0,0
3411,0.039,0.107,0.001,0,0,0.01,0,0,0,0,0,0,0,0
3412,0.041,0.107,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3413,0.043,0.107,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3414,0.045,0.107,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3415,0.047,0.107,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3416,0.049,0.107,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
3417,0.051,0.107,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
3418,0.053,0.107,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
3419,0.055,0.107,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
3420,0.057,0.107,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
3421,0.059,0.107,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
3422,0.061,0.107,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
3423,0.063,0.107,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
3424,0.065,0.107,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
3425,0.067,0.107,0.001,0,0,0.004,0,0,0,0,0,0,0,0
3426,0.069,0.107,0.001,0,0,0.006,0,0,0,0,0,0,0,0
3427,0.071,0.107,0.001,0,0,0.008,0,0,0,0,0,0,0,0
3428,0.073,0.107,0.001,0,0,0.01,0,0,0,0,0,0,0,0
3429,0.075,0.107,0.001,0,0,0.012,0,0,0,0,0,0,0,0
3430,0.077,0.107,0.001,0,0,0.012,0,0,0,0,0,0,0,0
3431,0.079,0.107,0.001,0,0,0.012,0,0,0,0,0,0,0,0
3432,0.081,0.107,0.001,0,0,0.012,0,0,0,0,0,0,0,0
3433,0.083,0.107,0.001,0,0,0.012,0,0,0,0,0,0,0,0
3434,0.085,0.107,0.001,0,0,0.012,0,0,0,0,0,0,0,0
3435,0.087,0.107,0.001,0,0,0.0116619,0,0,0,0,0,0,0,0
